hepta_1866_	-5.83	8.656 7.497 1.159 0.638610459 6.46850733391 11.7395509177
hepta_1867_	-10	8.272 7.037 1.235 0.686453592 5.6979757085 10.2512392418
hepta_1868_	-6.26	8.598 7.465 1.133 0.623765147 6.58870255958 11.9676452522
hepta_1869_	-5.83	8.732 7.463 1.269 0.70529971 5.88100866824 10.5813172672
hepta_186_	-5.38	8.929 7.657 1.272 0.666540176 6.01965408805 11.4876796264
hepta_1870_	-6.14	8.594 7.329 1.265 0.683559899 5.79367588933 10.7218109353
hepta_1871_	-5.45	8.607 7.278 1.329 0.739150812 5.4762979684 9.84643442426
hepta_1872_	-5.54	8.622 7.474 1.148 0.631906347 6.51045296167 11.8277020566
hepta_1873_	-5.64	9.13 8.037 1.093 0.572033084 7.35315645014 14.049886667
hepta_1874_	-5.7	8.935 7.696 1.239 0.674372969 6.21146085553 11.4120825623
hepta_1875_	-5.88	8.712 7.754 0.958 0.51963468 8.09394572025 14.9220217557
hepta_1876_	-5.74	8.703 7.447 1.256 0.690398212 5.92914012739 10.7865285144
hepta_1877_	-5.73	9.099 7.757 1.342 0.71700176 5.78017883756 10.8186624256
hepta_1878_	-5.77	8.694 7.538 1.156 0.638137987 6.52076124567 11.8124922095
hepta_1879_	-5.06	9.231 7.824 1.407 0.752140245 5.56076759062 10.4023153288
hepta_187_	-5.61	9.419 8.124 1.295 0.661536023 6.27335907336 12.2805103842
hepta_1880_	-5.63	8.879 7.631 1.248 0.668875815 6.11458333333 11.4086947515
hepta_1881_	-5.6	8.82 7.658 1.162 0.617202476 6.59036144578 12.4075976649
hepta_1882_	-5.95	8.555 7.19 1.365 0.763834555 5.2673992674 9.41303316659
hepta_1883_	-5.66	8.545 7.407 1.138 0.62351868 6.50878734622 11.8793554028
hepta_1884_	-6.74	9.038 7.696 1.342 0.710382418 5.7347242921 10.8336014589
hepta_1885_	-5.58	8.863 7.805 1.058 0.562950982 7.37712665406 13.8644397995
hepta_1886_	-6.09	9.05 7.8 1.25 0.676415012 6.24 11.5313821568
hepta_1887_	-5.75	8.554 7.426 1.128 0.625073431 6.58333333333 11.8802041996
hepta_1888_	-5.68	9.156 7.921 1.235 0.65767684 6.41376518219 12.0439089812
hepta_1889_	-5.51	8.342 7.247 1.095 0.592414466 6.61826484018 12.2329895975
hepta_188_	-10	8.577 7.28 1.297 0.708067474 5.61295296839 10.2815060249
hepta_1890_	-6.4	8.171 7.019 1.152 0.646172306 6.09288194444 10.8624277686
hepta_1891_	-6.11	8.636 7.458 1.178 0.652889223 6.33106960951 11.4230710774
hepta_1892_	-6.28	8.482 7.293 1.189 0.67338616 6.13372582002 10.8303384198
hepta_1893_	-5.58	8.317 7.182 1.135 0.622271398 6.32775330396 11.5415878395
hepta_1894_	-5.61	9.311 8.081 1.23 0.652476219 6.56991869919 12.3851257175
hepta_1895_	-6.27	8.677 7.462 1.215 0.670285697 6.14156378601 11.132566357
hepta_1896_	-5.6	8.527 7.227 1.3 0.717788181 5.55923076923 10.0684299231
hepta_1897_	-5.2	8.814 7.722 1.092 0.574651726 7.07142857143 13.4377043531
hepta_1898_	-5.36	9.151 8.052 1.099 0.561254236 7.32666060055 14.3464396053
hepta_1899_	-5.64	9.072 7.886 1.186 0.621054093 6.64924114671 12.6977667306
hepta_189_	-6.69	8.497 7.377 1.12 0.633085371 6.58660714286 11.6524569006
hepta_18_	-5.33	9.16 7.97 1.19 0.637001355 6.6974789916 12.5117473259
hepta_1900_	-5.62	9.115 7.88 1.235 0.654490342 6.38056680162 12.0399026453
hepta_1901_	-5.9	8.794 7.792 1.002 0.563932714 7.77644710579 13.8172512546
hepta_1902_	-6.03	9.166 7.745 1.421 0.76346111 5.45038705137 10.1445900761
hepta_1903_	-5.9	8.643 7.378 1.265 0.67509916 5.83241106719 10.9287648943
hepta_1904_	-5.02	9.234 8.03 1.204 0.632808754 6.66943521595 12.6894578326
hepta_1905_	-5.51	8.772 7.841 0.931 0.499831338 8.42212674544 15.6872917
hepta_1906_	-5.98	8.612 7.303 1.309 0.712316766 5.57906799083 10.2524611922
hepta_1907_	-6.27	8.906 7.549 1.357 0.740138957 5.56300663228 10.199436104
hepta_1908_	-6.22	8.713 7.469 1.244 0.700623558 6.0040192926 10.6605036538
hepta_1909_	-5.94	9.105 7.967 1.138 0.621154083 7.00087873462 12.8261251404
hepta_190_	-6.61	8.851 7.722 1.129 0.596948374 6.83968113375 12.9357919987
hepta_1910_	-6.05	8.749 7.548 1.201 0.639976307 6.28476269775 11.7941866245
hepta_1911_	-5.53	8.912 7.699 1.213 0.649656317 6.34707337181 11.8508814561
hepta_1912_	-5.95	9.131 7.676 1.455 0.785563866 5.27560137457 9.77132519993
hepta_1913_	-5.69	9.146 7.897 1.249 0.673056232 6.3226581265 11.7330464002
hepta_1914_	-5.75	8.884 7.81 1.074 0.589658072 7.27188081937 13.2449641086
hepta_1915_	-5.26	8.883 7.541 1.342 0.721293632 5.61922503726 10.4548268076
hepta_1916_	-6.49	8.676 7.461 1.215 0.66447851 6.14074074074 11.2283540968
hepta_1917_	-6.13	8.851 7.613 1.238 0.656080665 6.14943457189 11.6037560717
hepta_1918_	-5.8	8.747 7.652 1.095 0.562619708 6.98812785388 13.6006611414
hepta_1919_	-6.42	9.26 7.911 1.349 0.733350405 5.86434395849 10.7874761452
hepta_191_	-6.25	8.905 7.82 1.085 0.604605995 7.20737327189 12.9340431036
hepta_1920_	-6.17	9.352 8.069 1.283 0.696626073 6.28916601715 11.5829715722
hepta_1921_	-6.31	8.902 7.649 1.253 0.662813699 6.1045490822 11.5401960031
hepta_1922_	-5.77	9.144 7.933 1.211 0.648574496 6.55078447564 12.2314399486
hepta_1923_	-5.61	8.937 7.546 1.391 0.749473414 5.42487419123 10.0684025064
hepta_1924_	-5.8	8.797 7.648 1.149 0.577519776 6.65622280244 13.2428365535
hepta_1925_	-5.75	8.985 7.86 1.125 0.602471465 6.98666666667 13.0462610374
hepta_1926_	-10	8.83 7.43 1.4 0.770084391 5.30714285714 9.64829320895
hepta_1927_	-5.86	9.112 7.906 1.206 0.640110188 6.55555555556 12.350998544
hepta_1928_	-5.16	9.006 7.744 1.262 0.679056707 6.13629160063 11.4040549488
hepta_1929_	-5.68	9.119 7.98 1.139 0.610930086 7.00614574188 13.062051097
hepta_192_	-5.61	9.283 7.905 1.378 0.754012778 5.73657474601 10.4839072104
hepta_1930_	-6.18	9.041 7.858 1.183 0.629581673 6.64243448859 12.4813035973
hepta_1931_	-6.2	9.222 7.925 1.297 0.68126547 6.11025443331 11.6327633632
hepta_1932_	-5.65	9.376 8.165 1.211 0.637702296 6.74236168456 12.8037801514
hepta_1933_	-10	9.125 7.924 1.201 0.690739719 6.59783513739 11.4717595963
hepta_1934_	-6.24	8.913 7.575 1.338 0.732869069 5.66143497758 10.3360891057
hepta_1935_	-5.78	9.364 8.095 1.269 0.659303422 6.37903861308 12.278110093
hepta_1936_	-6.5	9.18 8.002 1.178 0.633527642 6.79286926995 12.6308616539
hepta_1937_	-6.02	8.893 7.771 1.122 0.61437926 6.92602495544 12.6485389497
hepta_1938_	-6.34	9.791 8.418 1.373 0.727728926 6.1310997815 11.5674940204
hepta_1939_	-5.8	9.217 7.917 1.3 0.685842756 6.09 11.5434623035
hepta_193_	-5.58	8.801 7.657 1.144 0.633658218 6.69318181818 12.0838013025
hepta_1940_	-6.41	8.969 7.661 1.308 0.692251326 5.85703363914 11.0667899248
hepta_1941_	-6.07	8.476 7.364 1.112 0.627505554 6.62230215827 11.7353542978
hepta_1942_	-5.64	8.563 7.44 1.123 0.637302252 6.62511130899 11.6742094927
hepta_1943_	-6.11	8.707 7.518 1.189 0.660848788 6.32296047098 11.3762787139
hepta_1944_	-10	9.019 7.617 1.402 0.743550775 5.43295292439 10.2440885762
hepta_1945_	-6.98	8.705 7.285 1.42 0.797515927 5.13028169014 9.13461380941
hepta_1946_	-10	8.919 7.803 1.116 0.602209853 6.99193548387 12.9572772035
hepta_1947_	-6.16	8.587 7.52 1.067 0.59102209 7.04779756326 12.7237206988
hepta_1948_	-5.65	9.113 7.862 1.251 0.663189928 6.28457234213 11.8548241885
hepta_1949_	-10	8.807 7.717 1.09 0.602085234 7.07981651376 12.8171221685
hepta_194_	-5.72	8.948 7.807 1.141 0.586982362 6.84224364592 13.3002292836
hepta_1950_	-6.18	9.19 7.987 1.203 0.651978342 6.63923524522 12.2504069315
hepta_1951_	-5.56	9.08 7.968 1.112 0.594886338 7.1654676259 13.394155305
hepta_1952_	-5.55	9.082 7.929 1.153 0.605158399 6.87684301821 13.1023547109
hepta_1953_	-10	8.461 7.298 1.163 0.650520428 6.27515047291 11.2187099526
hepta_1954_	-5.77	8.942 7.713 1.229 0.64799304 6.27583401139 11.9029056238
hepta_1955_	-5.71	9.034 7.792 1.242 0.688357395 6.27375201288 11.3197011561
hepta_1956_	-5.8	9.116 7.886 1.23 0.666979253 6.41138211382 11.8234562238
hepta_1957_	-5.37	9.031 7.863 1.168 0.592836043 6.73202054795 13.263363611
hepta_1958_	-6.3	8.986 7.772 1.214 0.662858997 6.40197693575 11.7249672029
hepta_1959_	-5.8	9.053 8.016 1.037 0.563217026 7.7299903568 14.2325242845
hepta_195_	-6.4	8.85 7.596 1.254 0.684166087 6.05741626794 11.102567263
hepta_1960_	-10	9.495 8.21 1.285 0.67895769 6.38910505837 12.0920642345
hepta_1961_	-10	8.521 7.341 1.18 0.638339379 6.22118644068 11.5001521785
hepta_1962_	-10	9.177 8.008 1.169 0.6187923 6.8502994012 12.9413375053
hepta_1963_	-5.57	9.008 7.855 1.153 0.61786825 6.81266261925 12.7130662564
hepta_1964_	-10	9.265 7.913 1.352 0.719330416 5.85281065089 11.0005080058
hepta_1965_	-10	8.556 7.686 0.87 0.476239605 8.83448275862 16.138934938
hepta_1966_	-5.77	8.841 7.625 1.216 0.630770477 6.27055921053 12.0883907507
hepta_1967_	-5.7	8.941 7.689 1.252 0.691359801 6.14137380192 11.121560711
hepta_1968_	-5.94	9.138 8.002 1.136 0.603954087 7.04401408451 13.249351519
hepta_1969_	-5.82	8.76 7.658 1.102 0.60056365 6.94918330309 12.7513544984
hepta_196_	-5.13	9.194 7.894 1.3 0.684049744 6.07230769231 11.5400964173
hepta_1970_	-5.95	8.924 7.742 1.182 0.628849115 6.54991539763 12.3113793362
hepta_1971_	-5.24	8.545 7.654 0.891 0.479498973 8.59034792368 15.9624950855
hepta_1972_	-6.1	8.569 7.489 1.08 0.592243076 6.93425925926 12.6451457239
hepta_1973_	-5.83	9.098 7.816 1.282 0.693922512 6.09672386895 11.2635054561
hepta_1974_	-5.47	8.796 7.565 1.231 0.663603894 6.14541023558 11.3998728284
hepta_1975_	-5.57	9.075 7.953 1.122 0.590267478 7.08823529412 13.4735527476
hepta_1976_	-5.1	9.219 8.004 1.215 0.628719914 6.58765432099 12.7306290476
hepta_1977_	-5.81	9.065 8.008 1.057 0.551849695 7.5761589404 14.511197655
hepta_1978_	-5.47	9.064 8.045 1.019 0.537022039 7.89499509323 14.980763201
hepta_1979_	-10	8.927 7.93 0.997 0.510273045 7.95386158475 15.5406993916
hepta_197_	-5.14	9.551 8.356 1.195 0.603440497 6.99246861925 13.847264215
hepta_1980_	-10	8.954 7.686 1.268 0.659094477 6.06151419558 11.6614541135
hepta_1981_	-5.68	9.267 8.101 1.166 0.592497861 6.94768439108 13.6726231996
hepta_1982_	-6.1	8.995 8.017 0.978 0.504473566 8.19734151329 15.8918138438
hepta_1983_	-5.43	9.045 7.916 1.129 0.593718796 7.0115146147 13.3329112255
hepta_1984_	-5.51	8.942 7.904 1.038 0.516820435 7.61464354528 15.29351292
hepta_1985_	-5.77	8.713 7.525 1.188 0.645527269 6.33417508418 11.6571372913
hepta_1986_	-5.82	9.025 7.851 1.174 0.632962108 6.68739352641 12.4035860927
hepta_1987_	-10	8.896 7.787 1.109 0.592794512 7.02164111812 13.136086523
hepta_1988_	-5.21	9.067 7.998 1.069 0.556573381 7.48175865295 14.3700727937
hepta_1989_	-10	8.691 7.55 1.141 0.619224721 6.61700262927 12.1926656736
hepta_198_	-6.42	8.848 7.808 1.04 0.577779228 7.50769230769 13.5138122342
hepta_1990_	-5.2	9.106 8.095 1.011 0.510619047 8.00692383778 15.853305997
hepta_1991_	-10	8.937 7.691 1.246 0.668929568 6.17255216693 11.4974735277
hepta_1992_	-10	9.127 7.944 1.183 0.625496024 6.71513102282 12.7003205379
hepta_1994_	-5.41	8.992 7.751 1.241 0.648422122 6.24576954069 11.9536328836
hepta_1995_	-5.45	9.195 8.16 1.035 0.533702221 7.88405797101 15.2894248495
hepta_1996_	-5.31	9.019 8.113 0.906 0.477441773 8.95474613687 16.9926480229
hepta_1997_	-10	9.097 7.897 1.2 0.658697136 6.58083333333 11.9888178776
hepta_1998_	-10	8.794 7.757 1.037 0.576142569 7.48023143684 13.4636814174
hepta_1999_	-10	9.15 8.01 1.14 0.622725071 7.02631578947 12.8628192007
hepta_199_	-6.21	8.044 6.819 1.225 0.665115279 5.56653061224 10.2523580728
hepta_19_	-5.81	9.548 8.563 0.985 0.518424845 8.69340101523 16.5173411008
hepta_1_	-6.26	9.034 7.934 1.1 0.607427323 7.21272727273 13.0616449073
hepta_2000_	-5.71	9.01 7.829 1.181 0.627423626 6.62912785775 12.4780127422
hepta_2001_	-5.7	9.018 8.042 0.976 0.506649207 8.23975409836 15.8729153996
hepta_2002_	-5.32	8.88 7.757 1.123 0.570863855 6.90739091719 13.5881785684
hepta_2003_	-10	9.218 7.98 1.238 0.640397521 6.44588045234 12.4610101356
hepta_2004_	-5.58	9.439 8.302 1.137 0.591171571 7.3016710642 14.0433004685
hepta_2005_	-5.32	8.91 7.906 1.004 0.523466024 7.87450199203 15.1031769733
hepta_2006_	-5.43	8.768 7.658 1.11 0.576501839 6.8990990991 13.2835656054
hepta_2007_	-10	8.894 7.801 1.093 0.551749654 7.13723696249 14.1386586171
hepta_2008_	-5.47	9.009 8.002 1.007 0.524636125 7.94637537239 15.2524761805
hepta_2009_	-5.59	8.986 7.81 1.176 0.62540767 6.64115646259 12.4878545222
hepta_200_	-5.49	8.562 7.203 1.359 0.727238023 5.30022075055 9.9045976313
hepta_2010_	-5.9	9.202 7.944 1.258 0.669437902 6.31478537361 11.8666719889
hepta_2011_	-5.66	9.177 7.945 1.232 0.665706008 6.44886363636 11.9346977563
hepta_2012_	-5.59	9.3 8.274 1.026 0.52075334 8.06432748538 15.8885202733
hepta_2013_	-5.41	9.257 8.174 1.083 0.556596945 7.54755309326 14.6856716937
hepta_2014_	-10	9.236 8.178 1.058 0.5484314 7.72967863894 14.911618846
hepta_2015_	-5.03	9.317 8.309 1.008 0.516364573 8.24305555556 16.0913440512
hepta_2016_	-10	9.469 8.297 1.172 0.606805755 7.07935153584 13.673238811
hepta_2017_	-10	8.803 7.68 1.123 0.56547336 6.83882457703 13.5815416663
hepta_2018_	-5.23	9.267 7.968 1.299 0.675729302 6.13394919169 11.7917041283
hepta_2019_	-10	9.193 8.059 1.134 0.60097118 7.10670194004 13.409960857
hepta_201_	-5.3	9.225 8.052 1.173 0.593558561 6.86445012788 13.5656370391
hepta_2020_	-5.77	9.639 8.459 1.18 0.613511977 7.1686440678 13.7878318878
hepta_2021_	-10	9.21 7.988 1.222 0.638020713 6.53682487725 12.5199697083
hepta_2022_	-10	9.18 8.08 1.1 0.560376276 7.34545454545 14.4188830721
hepta_202_	-5.5	9.196 8.102 1.094 0.562596694 7.40585009141 14.4010800035
hepta_203_	-5.23	9.244 8.04 1.204 0.628998042 6.67774086379 12.7822337482
hepta_204_	-6.99	8.932 7.785 1.147 0.639574343 6.78727114211 12.1721580692
hepta_205_	-10	9.027 7.795 1.232 0.67589236 6.32711038961 11.5329014815
hepta_206_	-6.18	8.799 7.563 1.236 0.664493763 6.11893203883 11.3815966697
hepta_207_	-6.05	8.734 7.584 1.15 0.623069418 6.5947826087 12.1719984658
hepta_208_	-6.02	8.935 7.945 0.99 0.539497237 8.02525252525 14.7266741238
hepta_209_	-5.85	9.387 8.075 1.312 0.704435482 6.15472560976 11.4630795954
hepta_20_	-4.99	9.441 8.29 1.151 0.594048536 7.20243266725 13.9550886798
hepta_210_	-5.75	8.852 7.464 1.388 0.751116305 5.37752161383 9.93720939129
hepta_211_	-5.72	9.22 7.851 1.369 0.731050729 5.73484295106 10.7393368046
hepta_212_	-5.26	8.949 7.66 1.289 0.711475642 5.94259115593 10.7663559338
hepta_213_	-6.16	8.741 7.556 1.185 0.660636485 6.37637130802 11.4374548962
hepta_214_	-6.23	8.769 7.481 1.288 0.67677416 5.80822981366 11.0539090322
hepta_215_	-5.9	9.109 7.847 1.262 0.650852709 6.21790808241 12.0564912637
hepta_216_	-6.36	9.166 7.749 1.417 0.762354538 5.46859562456 10.1645620427
hepta_217_	-5.45	9.166 8.155 1.011 0.541041498 8.06627101879 15.0727809792
hepta_218_	-6.25	9.101 7.73 1.371 0.722353372 5.63822027717 10.7011336828
hepta_219_	-5.82	8.686 7.422 1.264 0.634179157 5.87183544304 11.7033174586
hepta_220_	-5.79	9.385 8.162 1.223 0.643260911 6.67375306623 12.6884750191
hepta_221_	-5.91	8.95 7.774 1.176 0.632398541 6.61054421769 12.2928809856
hepta_222_	-10	8.856 7.828 1.028 0.538934737 7.61478599222 14.5249497993
hepta_223_	-6.38	8.885 7.919 0.966 0.525033905 8.19772256729 15.0828354599
hepta_224_	-6.54	9.277 7.892 1.385 0.748373512 5.69819494585 10.5455362509
hepta_225_	-6.04	9.012 7.802 1.21 0.628045739 6.4479338843 12.4226621017
hepta_226_	-6.73	8.99 7.74 1.25 0.679267455 6.192 11.3946280556
hepta_227_	-6.24	9.007 7.888 1.119 0.593544455 7.0491510277 13.2896532577
hepta_228_	-5.49	8.892 7.857 1.035 0.576627053 7.59130434783 13.6257915044
hepta_229_	-5.64	9.419 8.205 1.214 0.624605411 6.7586490939 13.1362934991
hepta_22_	-5.2	9.005 8.017 0.988 0.52217528 8.11437246964 15.3530822064
hepta_230_	-5.55	9.211 7.833 1.378 0.728726277 5.68432510885 10.7488919327
hepta_231_	-5.04	9.295 7.992 1.303 0.692422158 6.13353798926 11.5420916383
hepta_233_	-5.04	9.618 8.366 1.252 0.634729257 6.6821086262 13.180422846
hepta_234_	-10	9.02 7.818 1.202 0.611166888 6.50415973378 12.791923374
hepta_235_	-5.1	9.203 8.147 1.056 0.563426909 7.71496212121 14.4597282626
hepta_236_	-6.19	8.819 7.476 1.343 0.707896043 5.56664184661 10.5608727071
hepta_237_	-6.76	8.485 7.228 1.257 0.713548411 5.75019888624 10.1296560802
hepta_239_	-6.37	8.537 7.47 1.067 0.597675304 7.00093720712 12.4984250646
hepta_23_	-5.07	8.981 7.842 1.139 0.584776483 6.88498683055 13.4102519988
hepta_240_	-10	8.611 7.412 1.199 0.671533214 6.18181818182 11.0374287459
hepta_241_	-10	8.879 7.711 1.168 0.646189369 6.60188356164 11.9330344477
hepta_242_	-5.92	8.752 7.519 1.233 0.691593459 6.09813463098 10.8719940915
hepta_243_	-6.57	8.878 7.624 1.254 0.701706771 6.07974481659 10.8649372004
hepta_245_	-6.51	8.755 7.507 1.248 0.686150205 6.01522435897 10.9407531256
hepta_246_	-5.93	8.843 7.707 1.136 0.618184839 6.78433098592 12.4671449602
hepta_248_	-6.6	8.559 7.42 1.139 0.616484023 6.51448639157 12.0359972411
hepta_249_	-6.54	8.576 7.432 1.144 0.629940875 6.4965034965 11.7979326234
hepta_250_	-5.89	8.813 7.626 1.187 0.645858713 6.42459983151 11.8075359928
hepta_251_	-6.95	8.418 7.179 1.239 0.681060927 5.79418886199 10.5409071573
hepta_252_	-5.69	8.493 7.322 1.171 0.650272407 6.25277540564 11.2598965006
hepta_253_	-5.98	8.883 7.646 1.237 0.684740615 6.18108326597 11.1662720635
hepta_254_	-6.06	8.534 7.304 1.23 0.675634517 5.93821138211 10.8105785247
hepta_255_	-6.68	8.874 7.756 1.118 0.604497051 6.9373881932 12.8305009713
hepta_256_	-5.96	8.578 7.467 1.111 0.602760303 6.72097209721 12.3880089031
hepta_257_	-6.25	8.677 7.508 1.169 0.640732802 6.42258340462 11.7178330445
hepta_258_	-6.6	8.853 7.661 1.192 0.654071456 6.42701342282 11.7127875398
hepta_259_	-5.83	9.095 7.857 1.238 0.681754585 6.3465266559 11.5246749679
hepta_25_	-5.97	9.224 7.852 1.372 0.733789488 5.72303206997 10.7006166324
hepta_261_	-5.31	8.944 7.867 1.077 0.561179706 7.30454967502 14.0186822793
hepta_262_	-5.75	8.621 7.588 1.033 0.566882803 7.34559535334 13.3854827838
hepta_264_	-5.55	8.736 7.545 1.191 0.639524509 6.33501259446 11.7978277514
hepta_265_	-5.73	8.951 7.713 1.238 0.654222025 6.23021001616 11.789575565
hepta_266_	-5.98	9.067 7.976 1.091 0.589420668 7.31072410632 13.5319313235
hepta_267_	-5.61	8.817 7.721 1.096 0.608202867 7.0447080292 12.6947773826
hepta_268_	-4.92	9.087 7.862 1.225 0.647498417 6.41795918367 12.142114627
hepta_269_	-6.67	8.622 7.44 1.182 0.638667343 6.29441624365 11.6492569748
hepta_26_	-5.98	8.995 7.831 1.164 0.624599051 6.72766323024 12.5376431288
hepta_270_	-6.17	8.96 7.902 1.058 0.565754831 7.46880907372 13.9671807769
hepta_271_	-6.24	8.751 7.683 1.068 0.586834342 7.19382022472 13.0922808195
hepta_272_	-5.73	8.721 7.647 1.074 0.581761907 7.12011173184 13.1445526219
hepta_273_	-6.07	8.602 7.471 1.131 0.639349462 6.60565870911 11.6853152212
hepta_274_	-10	8.559 7.331 1.228 0.690878668 5.96986970684 10.6111251361
hepta_276_	-6.81	9.102 7.959 1.143 0.620959385 6.96325459318 12.8172634028
hepta_277_	-5.57	8.834 7.836 0.998 0.536369995 7.85170340681 14.6093183307
hepta_278_	-10	8.598 7.52 1.078 0.603742592 6.9758812616 12.4556393729
hepta_279_	-6.22	8.271 7.035 1.236 0.677737317 5.69174757282 10.3801278512
hepta_27_	-5.96	9.248 8.168 1.08 0.554814803 7.56296296296 14.722029686
hepta_280_	-5.76	9.188 7.919 1.269 0.704107163 6.24034672971 11.2468675454
hepta_281_	-6.07	8.999 7.771 1.228 0.637068952 6.32817589577 12.1980516797
hepta_282_	-4.79	8.792 7.82 0.972 0.531767333 8.04526748971 14.7056795608
hepta_283_	-5.01	8.986 8.051 0.935 0.520196046 8.61069518717 15.4768573539
hepta_284_	-6.16	8.694 7.553 1.141 0.632409377 6.61963190184 11.9432131697
hepta_285_	-5.62	8.968 7.83 1.138 0.628596406 6.88049209139 12.4563232072
hepta_286_	-5.86	8.666 7.36 1.306 0.694976902 5.63552833078 10.5902800206
hepta_287_	-4.93	8.927 8.006 0.921 0.504315011 8.69272529859 15.8749984144
hepta_288_	-10	8.835 7.669 1.166 0.660685311 6.57718696398 11.6076441724
hepta_289_	-10	8.916 7.697 1.219 0.683968765 6.31419196062 11.2534378672
hepta_290_	-6.15	8.723 7.62 1.103 0.601305031 6.90843155032 12.6724367952
hepta_292_	-5.51	8.891 7.802 1.089 0.582300696 7.16437098255 13.3985757764
hepta_293_	-10	8.917 7.594 1.323 0.720723173 5.73998488284 10.5366391487
hepta_294_	-6.12	8.504 7.446 1.058 0.561719382 7.03780718336 13.2557291748
hepta_296_	-6.43	9.324 8.075 1.249 0.630816861 6.46517213771 12.800862658
hepta_297_	-5.34	9.497 8.233 1.264 0.664323681 6.51344936709 12.3930551258
hepta_298_	-5.79	8.865 7.675 1.19 0.658381688 6.44957983193 11.6573716127
hepta_299_	-5.95	9.28 8.242 1.038 0.575745082 7.94026974952 14.3153632704
hepta_2_	-6.21	8.795 7.763 1.032 0.564021024 7.52228682171 13.7636713344
hepta_300_	-5.6	8.971 7.822 1.149 0.614057933 6.80765883377 12.7382117869
hepta_301_	-5.07	8.6 7.517 1.083 0.576299136 6.94090489381 13.0435732598
hepta_302_	-6.76	8.856 7.635 1.221 0.682762646 6.25307125307 11.1825098293
hepta_303_	-6.22	9.328 8.142 1.186 0.633255966 6.86509274874 12.8573601153
hepta_304_	-5.52	9.117 8.035 1.082 0.566288028 7.42606284658 14.1888925824
hepta_305_	-5.79	9.36 8.195 1.165 0.623079885 7.03433476395 13.1524066132
hepta_306_	-10	9.208 7.997 1.211 0.631456321 6.60363336086 12.6643755618
hepta_307_	-5.96	9.238 8.168 1.07 0.581147223 7.63364485981 14.0549583251
hepta_308_	-5.85	9.347 8.098 1.249 0.662351593 6.4835868695 12.2261350098
hepta_309_	-10	8.999 7.975 1.024 0.547694514 7.7880859375 14.5610368484
hepta_30_	-5.17	9.393 8.175 1.218 0.659171811 6.7118226601 12.4019259677
hepta_310_	-6.79	8.572 7.357 1.215 0.689441572 6.05514403292 10.6709550146
hepta_311_	-6.96	8.497 7.421 1.076 0.594479675 6.8968401487 12.4831854007
hepta_312_	-6.01	8.737 7.483 1.254 0.716776119 5.9673046252 10.4398009387
hepta_313_	-6.07	8.543 7.276 1.267 0.717399908 5.74269928966 10.1421813954
hepta_314_	-7.85	8.398 7.198 1.2 0.665226203 5.99833333333 10.8203795454
hepta_315_	-10	8.674 7.332 1.342 0.746366733 5.46348733234 9.82358896213
hepta_316_	-5.34	8.544 7.42 1.124 0.616700112 6.60142348754 12.0317798807
hepta_317_	-5.92	8.514 7.414 1.1 0.628382771 6.74 11.7985411793
hepta_318_	-6.62	8.93 7.651 1.279 0.680839628 5.98201720094 11.2375950009
hepta_31_	-10	8.954 7.702 1.252 0.673218811 6.1517571885 11.4405597024
hepta_320_	-5.83	8.971 7.724 1.247 0.685435884 6.19406575782 11.268741804
hepta_321_	-10	8.959 7.631 1.328 0.727715506 5.74623493976 10.486240759
hepta_323_	-5.87	9.135 7.824 1.311 0.697259517 5.96796338673 11.2210730858
hepta_324_	-5.79	8.742 7.572 1.17 0.641525669 6.47179487179 11.8031130567
hepta_325_	-5.3	8.659 7.666 0.993 0.542281174 7.72004028197 14.1365777894
hepta_326_	-4	8.651 7.451 1.2 0.649243572 6.20916666667 11.4764324536
hepta_327_	-10	8.683 7.684 0.999 0.559969126 7.69169169169 13.7221851049
hepta_329_	-4	8.692 7.585 1.107 0.622220197 6.85185185185 12.1902182484
hepta_32_	-6.14	9.101 7.828 1.273 0.679933161 6.14925373134 11.5128963389
hepta_330_	-5.85	8.721 7.488 1.233 0.686722586 6.07299270073 10.9039663944
hepta_331_	-5.68	8.851 7.734 1.117 0.594446876 6.92390331244 13.010414071
hepta_332_	-6	8.962 7.715 1.247 0.684134104 6.18684843625 11.277028809
hepta_333_	-5.98	8.679 7.63 1.049 0.591610068 7.27359389895 12.8970083721
hepta_334_	-5.3	8.609 7.516 1.093 0.587416197 6.87648673376 12.7950166141
hepta_335_	-6.66	8.805 7.837 0.968 0.532015618 8.09607438017 14.7307705542
hepta_336_	-5.71	9.211 7.657 1.554 0.846774907 4.92728442728 9.04254476213
hepta_337_	-10	8.751 7.666 1.085 0.592738484 7.06543778802 12.9331909551
hepta_338_	-6.85	9.215 7.894 1.321 0.684149945 5.97577592733 11.5384062481
hepta_339_	-6.11	9.014 8.018 0.996 0.527445292 8.05020080321 15.2015765836
hepta_33_	-5.79	9.13 8.145 0.985 0.524203479 8.26903553299 15.5378594883
hepta_340_	-5.82	9.318 8.101 1.217 0.658030986 6.65653245686 12.3109704138
hepta_341_	-5.98	8.956 7.699 1.257 0.684107677 6.12490055688 11.2540763082
hepta_342_	-6.48	8.78 7.544 1.236 0.686639821 6.10355987055 10.9868373043
hepta_344_	-10	9.145 7.968 1.177 0.656903094 6.76975361088 12.1296429759
hepta_345_	-5.75	8.847 7.826 1.021 0.570449677 7.66503428012 13.7190015448
