hepta_1800_	-5.42	9.364 8.247 1.117 0.600036981 7.38316920322 13.7441528791
hepta_1801_	-5.56	10.654 9.408 1.246 0.648790131 7.55056179775 14.5008370974
hepta_1802_	-5.2	9.417 8.232 1.185 0.651190301 6.94683544304 12.6414659238
hepta_1803_	-5.37	10.283 8.927 1.356 0.703875975 6.58333333333 12.6826320503
hepta_1804_	-10	9.719 8.667 1.052 0.575211857 8.23859315589 15.0674919067
hepta_1805_	-5.85	9.399 8.071 1.328 0.722760089 6.07756024096 11.1669143369
hepta_1806_	-5.78	10.03 8.738 1.292 0.696734431 6.76315789474 12.5413638414
hepta_1807_	-5.33	10.365 9.168 1.197 0.636596823 7.65914786967 14.4015798835
hepta_1808_	-5.37	9.733 8.63 1.103 0.583711499 7.82411604714 14.7847010292
hepta_1809_	-5.63	9.273 7.983 1.29 0.706344004 6.18837209302 11.3018585205
hepta_180_	-6.3	8.728 7.488 1.24 0.690327149 6.03870967742 10.8470310212
hepta_1810_	-5.26	9.77 8.637 1.133 0.610125149 7.62312444837 14.156112093
hepta_1811_	-5.48	9.779 8.667 1.112 0.587631917 7.7940647482 14.7490286849
hepta_1812_	-5.62	9.614 8.52 1.094 0.578084578 7.78793418647 14.7383277884
hepta_1813_	-5.71	9.755 8.33 1.425 0.778501212 5.84561403509 10.7000475678
hepta_1814_	-5.45	9.619 8.282 1.337 0.717645831 6.19446522064 11.540511548
hepta_1815_	-5.82	10.075 8.762 1.313 0.691552127 6.67326732673 12.6700499614
hepta_1816_	-6.84	10.065 8.74 1.325 0.713083318 6.59622641509 12.2566322607
hepta_1818_	-5.21	10.078 9.003 1.075 0.552147302 8.37488372093 16.3054314807
hepta_1819_	-5.63	10.219 9.03 1.189 0.628528301 7.59461732548 14.366894833
hepta_181_	-10	9.146 7.772 1.374 0.728804286 5.65647743814 10.6640426645
hepta_1820_	-5.57	9.958 8.724 1.234 0.66830223 7.06969205835 13.0539740979
hepta_1821_	-5.63	9.873 8.623 1.25 0.66180312 6.8984 13.0295547715
hepta_1822_	-5.46	10.069 8.883 1.186 0.63226049 7.48988195616 14.0495889598
hepta_1823_	-5.84	9.868 8.618 1.25 0.671805548 6.8944 12.8281167455
hepta_1824_	-5.6	9.648 8.516 1.132 0.603600279 7.52296819788 14.1086747245
hepta_1825_	-5.88	10.505 9.04 1.465 0.755790888 6.17064846416 11.9609804028
hepta_1826_	-5.76	9.625 8.536 1.089 0.603249867 7.83838383838 14.1500238408
hepta_1827_	-10	9.725 8.615 1.11 0.607281801 7.76126126126 14.1861652791
hepta_1828_	-5.5	9.931 8.868 1.063 0.575533989 8.34242709313 15.4082993698
hepta_1829_	-5.6	9.887 8.578 1.309 0.698588088 6.55309396486 12.2790527742
hepta_182_	-5.87	9.07 7.756 1.314 0.721017012 5.90258751903 10.7570277413
hepta_1830_	-5.33	10.293 9.068 1.225 0.639284293 7.40244897959 14.1846125414
hepta_1831_	-5.69	9.69 8.608 1.082 0.59389469 7.95563770795 14.4941521535
hepta_1832_	-5.61	10.152 8.935 1.217 0.643774801 7.34182415776 13.8790769476
hepta_1833_	-5.71	9.219 8.038 1.181 0.644849417 6.80609652837 12.4649255905
hepta_1834_	-5.65	9.59 8.393 1.197 0.640266784 7.01169590643 13.1085981808
hepta_1835_	-5.58	9.248 8.217 1.031 0.555979442 7.96993210475 14.7793234412
hepta_1836_	-6.36	9.316 8.14 1.176 0.665859134 6.92176870748 12.2248078976
hepta_1837_	-6.07	9.909 8.64 1.269 0.691588103 6.8085106383 12.4929852936
hepta_1838_	-5.49	9.425 8.326 1.099 0.592403775 7.57597816197 14.0546032138
hepta_1839_	-5.75	10.136 9.047 1.089 0.558791071 8.30762167126 16.1903088104
hepta_183_	-5.78	8.841 7.769 1.072 0.587232521 7.24720149254 13.2298531198
hepta_1840_	-6.03	9.731 8.648 1.083 0.608288855 7.98522622345 14.2169298828
hepta_1841_	-5.87	9.761 8.472 1.289 0.699003647 6.57253685027 12.1201084377
hepta_1842_	-5.69	10.179 9.057 1.122 0.586997795 8.07219251337 15.4293594919
hepta_1843_	-5.73	10.215 8.957 1.258 0.664440085 7.1200317965 13.4805232288
hepta_1844_	-5.93	9.683 8.513 1.17 0.644649885 7.27606837607 13.205617806
hepta_1845_	-5.56	9.828 8.679 1.149 0.613864273 7.55352480418 14.1383044783
hepta_1846_	-10	10.168 8.976 1.192 0.633076377 7.53020134228 14.1783840404
hepta_1847_	-7.14	9.365 8.171 1.194 0.638903024 6.84338358459 12.7891083514
hepta_1848_	-5.73	10.103 8.919 1.184 0.634893785 7.53293918919 14.0480190714
hepta_1849_	-10	10.117 8.87 1.247 0.674580129 7.11307137129 13.1489197779
hepta_184_	-5.58	9.543 8.296 1.247 0.643405418 6.65276663994 12.8938920437
hepta_1850_	-7.08	9.233 7.723 1.51 0.827238355 5.11456953642 9.33588240115
hepta_1851_	-10	8.96 7.396 1.564 0.86873055 4.72890025575 8.51357190098
hepta_1852_	-6.15	8.589 7.307 1.282 0.711149383 5.69968798752 10.2749157556
hepta_1853_	-6.18	8.499 7.236 1.263 0.679845985 5.72921615202 10.6435871648
hepta_1854_	-6.08	8.51 7.243 1.267 0.70044826 5.71665351223 10.3405210829
hepta_1855_	-6.18	8.734 7.347 1.387 0.765778474 5.29704397981 9.5941584276
hepta_1856_	-7.26	8.238 6.807 1.431 0.807248967 4.75681341719 8.4323427818
hepta_1857_	-6.18	9.179 7.774 1.405 0.758385564 5.53309608541 10.2507225467
hepta_1858_	-5.29	9.323 7.919 1.404 0.754786876 5.64031339031 10.491703356
hepta_1859_	-6.86	9.122 7.769 1.353 0.73594993 5.74205469327 10.5564246742
hepta_185_	-5.91	9.596 8.304 1.292 0.675209706 6.42724458204 12.2984014095
hepta_1860_	-5.86	9.228 7.784 1.444 0.776472126 5.39058171745 10.0248286311
hepta_1861_	-5.92	8.87 7.598 1.272 0.678649916 5.97327044025 11.1957576666
hepta_1862_	-5.92	8.827 7.598 1.229 0.668454441 6.18226200163 11.366518844
hepta_1863_	-5.92	9.279 7.907 1.372 0.731871616 5.76311953353 10.8038074262
hepta_1864_	-5.81	8.969 7.665 1.304 0.718439054 5.87806748466 10.6689634386
hepta_1865_	-5.65	9.059 7.668 1.391 0.746016799 5.51258087707 10.2785889142
hepta_1866_	-5.83	8.644 7.455 1.189 0.652754791 6.26997476871 11.4208277025
hepta_1867_	-10	9.005 7.674 1.331 0.717149802 5.76558978212 10.7006931866
hepta_1868_	-6.26	9.303 8.038 1.265 0.682273299 6.35415019763 11.7812026526
hepta_1869_	-5.83	8.898 7.463 1.435 0.766966511 5.20069686411 9.73054219834
hepta_186_	-5.38	9.248 7.875 1.373 0.719777849 5.73561544064 10.9408757312
hepta_1870_	-6.14	9.039 7.619 1.42 0.763514623 5.36549295775 9.97885275604
hepta_1871_	-5.45	8.95 7.628 1.322 0.720190382 5.77004538578 10.5916438079
hepta_1872_	-5.54	8.722 7.37 1.352 0.733147597 5.45118343195 10.0525460769
hepta_1873_	-5.64	9.432 8.128 1.304 0.679627272 6.23312883436 11.9594965283
hepta_1874_	-5.7	9.209 7.919 1.29 0.67361915 6.13875968992 11.7559009419
hepta_1875_	-5.88	8.578 7.645 0.933 0.503308189 8.19399785638 15.1895005229
hepta_1876_	-5.74	9.059 7.619 1.44 0.757662214 5.29097222222 10.0559323921
hepta_1877_	-5.73	8.908 7.588 1.32 0.69880019 5.74848484848 10.8586118158
hepta_1878_	-5.77	9.392 8.115 1.277 0.667805372 6.35473766641 12.1517441162
hepta_1879_	-5.06	9.173 7.873 1.3 0.694688944 6.05615384615 11.3331298389
hepta_187_	-5.61	9.638 8.262 1.376 0.703669029 6.00436046512 11.7413153905
hepta_1880_	-5.63	9.237 7.947 1.29 0.679750659 6.16046511628 11.6910515566
hepta_1881_	-5.6	9.035 7.691 1.344 0.710660627 5.7224702381 10.8223246199
hepta_1882_	-5.95	9.231 7.783 1.448 0.783589794 5.375 9.93249281652
hepta_1883_	-5.66	8.849 7.49 1.359 0.737069577 5.51140544518 10.1618629146
hepta_1884_	-6.74	9.084 7.782 1.302 0.672983327 5.97695852535 11.5634365486
hepta_1885_	-5.58	9.091 7.727 1.364 0.711496467 5.66495601173 10.86020853
hepta_1886_	-6.09	9.035 7.688 1.347 0.71810959 5.70749814402 10.7058868271
hepta_1887_	-5.75	9.251 7.922 1.329 0.695033452 5.96087283672 11.3980125377
hepta_1888_	-5.68	9.27 7.884 1.386 0.737024794 5.68831168831 10.6970621127
hepta_1889_	-5.51	9.247 7.901 1.346 0.698726442 5.86998514116 11.3077157598
hepta_188_	-10	8.828 7.406 1.422 0.757393272 5.20815752461 9.77827540037
hepta_1890_	-6.4	9.416 8.013 1.403 0.752409782 5.71133285816 10.6497817967
hepta_1891_	-6.11	8.724 7.541 1.183 0.65305008 6.37447168216 11.5473533056
hepta_1892_	-6.28	8.517 7.266 1.251 0.689485538 5.80815347722 10.5382921027
hepta_1893_	-5.58	8.985 7.62 1.365 0.750197192 5.58241758242 10.1573294079
hepta_1894_	-5.61	9.072 7.817 1.255 0.682550666 6.22868525896 11.4526296572
hepta_1895_	-6.27	8.922 7.68 1.242 0.674852546 6.18357487923 11.3802638006
hepta_1896_	-5.6	8.874 7.366 1.508 0.819857757 4.88461538462 8.98448534164
hepta_1897_	-5.2	9.22 8.022 1.198 0.623132907 6.69616026711 12.8736581071
hepta_1898_	-5.36	9.181 7.954 1.227 0.623428663 6.48247758761 12.7584765861
hepta_1899_	-5.64	9.101 7.877 1.224 0.665941687 6.43545751634 11.828362984
hepta_189_	-6.69	9.582 8.054 1.528 0.804886035 5.27094240838 10.0063855624
hepta_18_	-5.33	9.737 8.408 1.329 0.686617208 6.3265613243 12.2455422061
hepta_1900_	-5.62	9.395 8.153 1.242 0.660354779 6.56441223833 12.346393574
hepta_1901_	-5.9	9.101 7.877 1.224 0.666430877 6.43545751634 11.8196804378
hepta_1902_	-6.03	9.279 8.02 1.259 0.672869212 6.3701350278 11.9191067996
hepta_1903_	-5.9	9.256 8.031 1.225 0.670212882 6.55591836735 11.98275983
hepta_1904_	-5.02	9.178 7.979 1.199 0.62919909 6.65471226022 12.6812007945
hepta_1905_	-5.51	9.371 8.159 1.212 0.627742671 6.73184818482 12.9973640106
hepta_1906_	-5.98	9.15 7.813 1.337 0.705166379 5.84367988033 11.0796547207
hepta_1907_	-6.27	8.906 7.551 1.355 0.742819941 5.57269372694 10.1653167655
hepta_1908_	-6.22	8.937 7.594 1.343 0.726529953 5.65450483991 10.4524252147
hepta_1909_	-5.94	9.014 7.929 1.085 0.589755959 7.30783410138 13.4445441017
hepta_190_	-6.61	9.068 7.762 1.306 0.71298645 5.94333843798 10.8866024032
hepta_1910_	-6.05	9.241 8.023 1.218 0.658651241 6.58702791461 12.1809532884
hepta_1911_	-5.53	8.586 7.465 1.121 0.624452271 6.65923282783 11.9544765015
hepta_1912_	-5.95	9.199 7.804 1.395 0.747980989 5.59426523297 10.4334202537
hepta_1913_	-5.69	9.371 8.033 1.338 0.718153313 6.00373692078 11.1856338397
hepta_1914_	-5.75	9.632 8.353 1.279 0.703016163 6.53088350274 11.8816613893
hepta_1915_	-5.26	9.031 7.694 1.337 0.712073276 5.75467464473 10.8050677638
hepta_1916_	-6.49	8.883 7.628 1.255 0.688508409 6.0780876494 11.0790222752
hepta_1917_	-6.13	9.265 7.883 1.382 0.736231775 5.70405209841 10.7072259955
hepta_1918_	-5.8	9.211 8.122 1.089 0.580224502 7.45821854913 13.9980300246
hepta_1919_	-6.42	9.169 7.779 1.39 0.743438543 5.5964028777 10.4635414363
hepta_191_	-6.25	8.641 7.394 1.247 0.667657738 5.92943063352 11.0745365165
hepta_1920_	-6.17	8.803 7.583 1.22 0.677955938 6.21557377049 11.1850926808
hepta_1921_	-6.31	8.939 7.572 1.367 0.714246543 5.5391367959 10.6013813776
hepta_1922_	-5.77	9.121 7.904 1.217 0.655286286 6.49465899753 12.0619035815
hepta_1923_	-5.61	8.847 7.55 1.297 0.697405978 5.82112567463 10.8258320665
hepta_1924_	-5.8	9.315 8.175 1.14 0.605487652 7.17105263158 13.501513983
hepta_1925_	-5.75	9.089 7.966 1.123 0.593148185 7.09349955476 13.4300335084
hepta_1926_	-10	8.981 7.704 1.277 0.684833576 6.03288958496 11.2494484353
hepta_1927_	-5.86	9.11 7.754 1.356 0.743160435 5.71828908555 10.4338170263
hepta_1928_	-5.16	8.897 7.605 1.292 0.695834872 5.88622291022 10.9293171498
hepta_1929_	-5.68	9.072 7.885 1.187 0.631758757 6.64279696714 12.4810300018
hepta_192_	-5.61	9.059 7.723 1.336 0.723849402 5.78068862275 10.6693463843
hepta_1930_	-6.18	9.221 7.831 1.39 0.727733455 5.63381294964 10.7608080214
hepta_1931_	-6.2	9.463 8.22 1.243 0.661979301 6.61303298471 12.4173066855
hepta_1932_	-5.65	9.207 8.048 1.159 0.604761971 6.94391716997 13.3077150779
hepta_1933_	-10	8.971 7.632 1.339 0.719700729 5.6997759522 10.6044077663
hepta_1934_	-6.24	9.052 7.736 1.316 0.709373467 5.87841945289 10.9053980165
hepta_1935_	-5.78	9.24 7.89 1.35 0.715888372 5.84444444444 11.0212713442
hepta_1936_	-6.5	9.18 8.045 1.135 0.610216971 7.08810572687 13.1838352296
hepta_1937_	-6.02	9.036 7.981 1.055 0.591135048 7.56492890995 13.501145004
hepta_1938_	-6.34	9.051 7.829 1.222 0.65216188 6.40671031097 12.0046881612
hepta_1939_	-5.8	9.068 7.807 1.261 0.667609021 6.19111816019 11.6939702048
hepta_193_	-5.58	8.857 7.497 1.36 0.738619894 5.5125 10.1500109338
hepta_1940_	-6.41	9.013 7.709 1.304 0.690299056 5.91180981595 11.1676235582
hepta_1941_	-6.07	8.694 7.492 1.202 0.660052581 6.23294509151 11.350610869
hepta_1942_	-5.64	9.066 7.613 1.453 0.785485644 5.2395044735 9.69209311227
hepta_1943_	-6.11	8.578 7.357 1.221 0.674028676 6.02538902539 10.914965879
hepta_1944_	-10	9.022 7.564 1.458 0.771630196 5.18792866941 9.80262312078
hepta_1945_	-6.98	8.652 7.388 1.264 0.701974113 5.84493670886 10.5246046303
hepta_1946_	-10	8.911 7.695 1.216 0.642462867 6.328125 11.9773459218
hepta_1947_	-6.16	9.023 7.932 1.091 0.571855705 7.27039413382 13.870631928
hepta_1948_	-5.65	9.323 8.013 1.31 0.682575126 6.11679389313 11.739367133
hepta_1949_	-10	8.933 7.713 1.22 0.657058097 6.32213114754 11.7386880022
hepta_194_	-5.72	9.39 8.045 1.345 0.70111741 5.98141263941 11.4745403341
hepta_1950_	-6.18	9.182 7.909 1.273 0.666895839 6.21288295365 11.8594232225
hepta_1951_	-5.56	8.898 7.757 1.141 0.616087967 6.79842243646 12.5907344657
hepta_1952_	-5.55	9.342 8.171 1.171 0.606370504 6.97779675491 13.4752596739
hepta_1953_	-10	9.022 7.859 1.163 0.647347957 6.75752364574 12.140302468
hepta_1954_	-5.77	9.427 8.048 1.379 0.724369465 5.83611312545 11.1103523669
hepta_1955_	-5.71	9.086 7.781 1.305 0.718510103 5.96245210728 10.829353641
hepta_1956_	-5.8	9.024 7.646 1.378 0.757520981 5.54862119013 10.0934498077
hepta_1957_	-5.37	9.203 8.059 1.144 0.580340474 7.04458041958 13.8866757723
hepta_1958_	-6.3	9.173 7.952 1.221 0.660522025 6.51269451269 12.0389626674
hepta_1959_	-5.8	9.011 7.815 1.196 0.644907734 6.53428093645 12.118012528
hepta_195_	-6.4	8.909 7.709 1.2 0.638402049 6.42416666667 12.0754624959
hepta_1960_	-10	8.818 7.724 1.094 0.601995149 7.06032906764 12.8306681754
hepta_1961_	-10	8.839 7.689 1.15 0.62487306 6.68608695652 12.3048991742
hepta_1962_	-10	9.276 8.237 1.039 0.551577808 7.92781520693 14.9335232138
hepta_1963_	-5.57	9.017 7.903 1.114 0.594693034 7.09425493716 13.2892089669
hepta_1964_	-10	9.435 8.213 1.222 0.643901395 6.7209492635 12.7550585599
hepta_1965_	-10	9.225 7.967 1.258 0.672437739 6.33306836248 11.8479370474
hepta_1966_	-5.77	9.117 7.933 1.184 0.625396278 6.70016891892 12.6847572956
hepta_1967_	-5.7	8.975 7.749 1.226 0.672251412 6.32055464927 11.5269374845
hepta_1968_	-5.94	9.182 8.047 1.135 0.592035629 7.08986784141 13.5920873776
hepta_1969_	-5.82	9.097 7.823 1.274 0.687616117 6.14050235479 11.3769875467
hepta_196_	-5.13	9.312 8.211 1.101 0.586042494 7.45776566757 14.0109293849
hepta_1970_	-5.95	8.957 7.735 1.222 0.648102215 6.32978723404 11.9348458021
hepta_1971_	-5.24	8.926 7.749 1.177 0.61727791 6.5836873407 12.5535028461
hepta_1972_	-6.1	8.698 7.405 1.293 0.686411743 5.72699149265 10.7879856012
hepta_1973_	-5.83	9.52 8.278 1.242 0.644008351 6.66505636071 12.8538705859
hepta_1974_	-5.47	8.925 7.561 1.364 0.736733835 5.54325513196 10.2628651499
hepta_1975_	-5.57	9.012 7.909 1.103 0.598293394 7.17044424297 13.2192668001
hepta_1976_	-5.1	9.084 7.975 1.109 0.578376055 7.1911632101 13.7886067915
hepta_1977_	-5.81	8.927 7.715 1.212 0.623931297 6.36551155116 12.3651434655
hepta_1978_	-5.47	9.119 7.851 1.268 0.665007295 6.19164037855 11.8058855279
hepta_1979_	-10	9.26 7.993 1.267 0.650902075 6.30860299921 12.2798809637
hepta_197_	-5.14	9.42 8.271 1.149 0.576683162 7.19843342037 14.3423643085
hepta_1980_	-10	9.079 7.956 1.123 0.605649352 7.08459483526 13.136313898
hepta_1981_	-5.68	9.332 8.076 1.256 0.642941445 6.42993630573 12.5610194564
hepta_1982_	-6.1	9.058 7.94 1.118 0.584957253 7.10196779964 13.573641423
hepta_1983_	-5.43	9.065 7.884 1.181 0.624615869 6.67569856054 12.6221576993
hepta_1984_	-5.51	9.149 7.9 1.249 0.647222955 6.32506004804 12.2059947642
hepta_1985_	-5.77	9.265 8.086 1.179 0.634846784 6.85835453774 12.7369314987
hepta_1986_	-5.82	9.195 7.855 1.34 0.705758101 5.86194029851 11.1298757873
hepta_1987_	-10	9.181 7.965 1.216 0.634604585 6.55016447368 12.5511226806
hepta_1988_	-5.21	9.034 7.976 1.058 0.561498335 7.53875236295 14.2048506698
hepta_1989_	-10	9.361 8.021 1.34 0.723808803 5.98582089552 11.0816557726
hepta_198_	-6.42	8.899 7.582 1.317 0.698341585 5.75702353834 10.8571509457
hepta_1990_	-5.2	9.141 8.101 1.04 0.544494402 7.78942307692 14.878022566
hepta_1991_	-10	9.45 8.284 1.166 0.608726124 7.10463121784 13.6087473059
hepta_1992_	-10	9.116 7.918 1.198 0.640169946 6.60934891486 12.3685906367
hepta_1993_	-10	8.724 7.631 1.093 0.571764542 6.98170173833 13.3464030024
hepta_1994_	-5.41	8.646 7.628 1.018 0.576633605 7.4931237721 13.2285040862
hepta_1995_	-5.45	8.934 7.889 1.045 0.526360541 7.54928229665 14.9878256167
hepta_1996_	-5.31	9.137 7.92 1.217 0.646697177 6.50780608053 12.2468448629
hepta_1997_	-10	9.288 7.883 1.405 0.779303486 5.61067615658 10.1154430098
hepta_1998_	-10	9.078 7.844 1.234 0.672400475 6.35656401945 11.6656669524
hepta_1999_	-10	9.253 8.071 1.182 0.613191423 6.8282571912 13.1622845612
hepta_199_	-6.21	9.263 7.846 1.417 0.759781328 5.53705010586 10.3266554611
hepta_19_	-5.81	10.019 8.785 1.234 0.642207297 7.11912479741 13.6793836523
hepta_1_	-6.26	9.59 8.183 1.407 0.749066631 5.81592039801 10.9242618231
hepta_2000_	-5.71	8.97 7.784 1.186 0.632714727 6.56323777403 12.3025427856
hepta_2001_	-5.7	9.098 8.005 1.093 0.557241469 7.32387923147 14.3654061037
hepta_2002_	-5.32	9.057 7.844 1.213 0.627940485 6.46661170651 12.4916296805
hepta_2003_	-10	9.534 8.23 1.304 0.689495901 6.31134969325 11.9362566015
hepta_2004_	-5.58	9.183 7.972 1.211 0.642546837 6.58298926507 12.4068776639
hepta_2005_	-5.32	9.033 7.944 1.089 0.569627445 7.29476584022 13.9459572563
hepta_2006_	-5.43	8.741 7.585 1.156 0.615074042 6.56141868512 12.331848659
hepta_2007_	-10	9.071 7.737 1.334 0.702746852 5.79985007496 11.009654441
hepta_2008_	-5.47	8.997 7.781 1.216 0.636461699 6.39884868421 12.2254017991
hepta_2009_	-5.59	9.056 7.866 1.19 0.633587798 6.61008403361 12.4150118181
hepta_200_	-5.49	9.107 7.972 1.135 0.595144738 7.02378854626 13.3950608835
hepta_2010_	-5.9	8.879 7.507 1.372 0.717861928 5.47157434402 10.4574427299
hepta_2011_	-5.66	9.197 7.974 1.223 0.659987673 6.52003270646 12.0820438414
hepta_2012_	-5.59	9.306 8.27 1.036 0.535814014 7.98262548263 15.4344600625
hepta_2013_	-5.41	9.349 8.256 1.093 0.558369094 7.55352241537 14.785918649
hepta_2014_	-10	9.175 8.027 1.148 0.589260375 6.99216027875 13.6221615105
hepta_2015_	-5.03	9.207 8.109 1.098 0.564311529 7.38524590164 14.3697223666
hepta_2016_	-10	9.5 8.259 1.241 0.640996232 6.65511684126 12.8846311221
hepta_2017_	-10	9.446 8.133 1.313 0.673093011 6.19421172887 12.0830254765
hepta_2018_	-5.23	9.106 7.838 1.268 0.648228205 6.18138801262 12.0914207983
hepta_2019_	-10	9.188 8.106 1.082 0.569313773 7.49168207024 14.2381940934
hepta_201_	-5.3	9.247 8.144 1.103 0.562128283 7.38349954669 14.4877961958
hepta_2020_	-5.77	9.232 8.176 1.056 0.551479861 7.74242424242 14.8255640472
hepta_2021_	-10	9.375 8.134 1.241 0.650361452 6.55439161966 12.5068913217
hepta_2022_	-10	9.652 8.268 1.384 0.706655223 5.97398843931 11.7001894713
hepta_202_	-5.5	9.402 8.165 1.237 0.642650796 6.60064672595 12.7051892736
hepta_203_	-5.23	9.472 8.244 1.228 0.621763068 6.71335504886 13.2590699324
hepta_204_	-6.99	8.753 7.481 1.272 0.698151832 5.88128930818 10.7154341751
hepta_205_	-10	8.884 7.74 1.144 0.634528889 6.76573426573 12.19802618
hepta_206_	-6.18	9.093 7.852 1.241 0.653202525 6.32715551974 12.0207741083
hepta_207_	-6.05	8.78 7.589 1.191 0.652654187 6.37195633921 11.6279036451
hepta_208_	-6.02	9.302 7.961 1.341 0.698947433 5.93661446682 11.3899838874
hepta_209_	-5.85	9.225 7.971 1.254 0.674319024 6.35645933014 11.8208143569
hepta_20_	-4.99	9.71 8.472 1.238 0.630834592 6.84329563813 13.4298278938
hepta_210_	-5.75	9.241 7.835 1.406 0.741839489 5.57254623044 10.5615838954
hepta_211_	-5.72	9.557 8.26 1.297 0.673062299 6.36854279106 12.272266642
hepta_212_	-5.26	9.003 7.702 1.301 0.721216274 5.92006149116 10.679182206
hepta_213_	-6.16	9.025 7.732 1.293 0.698138593 5.97989172467 11.0751648419
hepta_214_	-6.23	9.071 7.74 1.331 0.710423719 5.81517655898 10.8949065086
hepta_215_	-5.9	9.698 8.379 1.319 0.694782617 6.35253980288 12.0598872151
hepta_216_	-6.36	8.751 7.586 1.165 0.643482298 6.51158798283 11.7889800909
hepta_217_	-5.45	9.654 8.332 1.322 0.696950202 6.30257186082 11.9549430879
hepta_218_	-6.25	9.242 7.976 1.266 0.663499312 6.30015797788 12.0211126911
hepta_219_	-5.82	8.81 7.682 1.128 0.561691885 6.81028368794 13.676537271
hepta_21_	-5.19	9.816 8.653 1.163 0.610065834 7.44024075666 14.18371513
hepta_220_	-5.79	9.414 8.069 1.345 0.703284 5.99925650558 11.4733166118
hepta_221_	-5.91	9.599 8.428 1.171 0.589143895 7.19726729291 14.3055034119
hepta_222_	-10	8.841 7.475 1.366 0.734370927 5.47218155198 10.1787798579
hepta_223_	-6.38	8.97 7.943 1.027 0.550731302 7.73417721519 14.4226412611
hepta_224_	-6.54	9.275 7.896 1.379 0.748710779 5.72588832487 10.5461283869
hepta_225_	-6.04	9.02 7.729 1.291 0.673184179 5.98683191325 11.4812561571
hepta_226_	-6.73	9.33 7.986 1.344 0.737454772 5.94196428571 10.8291386851
hepta_227_	-6.24	8.932 7.721 1.211 0.637155923 6.37572254335 12.1179129335
hepta_228_	-5.49	9.348 8.025 1.323 0.697078508 6.06575963719 11.5123331273
hepta_229_	-5.64	9.325 8.136 1.189 0.606397053 6.84272497897 13.4169517476
hepta_22_	-5.2	9.476 8.313 1.163 0.613529919 7.14789337919 13.549461473
hepta_230_	-5.55	9.026 7.622 1.404 0.742529896 5.42877492877 10.2649065594
hepta_231_	-5.04	9.52 8.31 1.21 0.613614876 6.86776859504 13.5426964453
hepta_232_	-6.23	9.163 7.923 1.24 0.657365466 6.38951612903 12.0526562617
hepta_233_	-5.04	9.414 8.271 1.143 0.59758018 7.23622047244 13.8408204904
hepta_234_	-10	9.461 8.255 1.206 0.619098159 6.84494195688 13.3339114
hepta_235_	-5.1	9.279 8.065 1.214 0.628902547 6.64332784185 12.823926439
hepta_236_	-6.19	9.5 8.154 1.346 0.725667574 6.05794947994 11.2365500294
hepta_237_	-6.76	8.894 7.424 1.47 0.80072011 5.05034013605 9.27165423633
hepta_238_	-6.76	9.185 7.748 1.437 0.78091157 5.39178844816 9.92173800165
hepta_239_	-6.37	9.33 7.69 1.64 0.882729718 4.68902439024 8.71161335479
hepta_23_	-5.07	9.378 8.14 1.238 0.643704095 6.57512116317 12.6455619332
hepta_240_	-10	8.863 7.546 1.317 0.728547011 5.72968868641 10.3576020299
hepta_241_	-10	8.735 7.566 1.169 0.646787982 6.47219846022 11.6978054796
hepta_242_	-5.92	8.858 7.51 1.348 0.741810318 5.57121661721 10.1238818304
hepta_243_	-6.57	8.933 7.589 1.344 0.739291717 5.64657738095 10.26523066
hepta_244_	-10	9.466 8.018 1.448 0.766181878 5.53729281768 10.4648781578
hepta_245_	-6.51	8.857 7.647 1.21 0.635553896 6.31983471074 12.0320244249
hepta_246_	-5.93	8.987 7.739 1.248 0.680469582 6.20112179487 11.3730285743
hepta_247_	-6.13	9.445 7.95 1.495 0.800804463 5.31772575251 9.92751709976
hepta_248_	-6.6	8.836 7.519 1.317 0.705403043 5.70918754746 10.6591544715
hepta_249_	-6.54	9.183 7.766 1.417 0.752539241 5.48059280169 10.3197276326
hepta_24_	-5.25	9.421 8.218 1.203 0.625588581 6.83125519534 13.1364290359
hepta_250_	-5.89	9.542 8.008 1.534 0.808954219 5.22033898305 9.89920048862
hepta_251_	-6.95	9.154 7.702 1.452 0.774912197 5.3044077135 9.93919056871
hepta_252_	-5.69	9.3 7.903 1.397 0.752612465 5.65712240515 10.5007561893
hepta_253_	-5.98	9.389 7.953 1.436 0.760981824 5.53830083565 10.4509723481
hepta_254_	-6.06	9.388 7.905 1.483 0.790571961 5.33041132839 9.99908976028
hepta_255_	-6.68	8.851 7.679 1.172 0.63177384 6.55204778157 12.1546659798
hepta_256_	-5.96	9.078 7.717 1.361 0.725250225 5.670095518 10.6404655028
hepta_257_	-6.25	8.556 7.349 1.207 0.653180216 6.08864954432 11.2511062338
hepta_258_	-6.6	9.503 8.046 1.457 0.767396825 5.52230610844 10.4847970931
hepta_259_	-5.83	9.11 7.771 1.339 0.720767728 5.80358476475 10.7815592987
hepta_25_	-5.97	9.176 7.824 1.352 0.712926468 5.78698224852 10.974483837
hepta_260_	-6.18	8.879 7.702 1.177 0.635654223 6.54375531011 12.1166504073
hepta_261_	-5.31	8.99 7.724 1.266 0.665658215 6.10110584518 11.6035524327
hepta_262_	-5.75	8.954 7.808 1.146 0.611891129 6.81326352531 12.7604399377
hepta_263_	-6.19	8.874 7.626 1.248 0.653244281 6.11057692308 11.6740402049
hepta_264_	-5.55	9.474 8.046 1.428 0.763830419 5.63445378151 10.5337517332
